,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.16548335756201843,-0.10565146185619559,-0.1478113459321057,0.023276145108949608,0.00033566659048942367,0.07092832014871832,-0.0005983361888894689,0.10168110279624476,-0.04730340537526373,-0.044601540877588094,-0.10668090693544821,-0.06827931760059983,-0.02296896375390005,-0.12300538100849431,0.09095601796216458,-0.02585893122613723,-0.10691735260955103,-0.057647493329542415,0.10393330120007713,-0.07203449709744966,-0.20698702420658976,0.06469732234402341,0.058102040195968256,-0.13245351033611838,-0.1241109810554696,0.06389541645962347,-0.048611247114997536,0.11196101022083142,0.054859627318898256,0.023218915431025697,0.03640275039636619,0.023138466341753205,-0.07532116019656136,0.06032113494461388,0.03525555858634311,0.08028040803155777,0.039896248825311,-0.1945384615464026,-0.11318520545164713,-0.3912565825882779,0.3638109316190264,-0.5208341600449966,0.016668656659783065,0.069726098372287,0.14448473242817036,0.06624140435903389,0.23518338905454664,0.15681534552462292,0.06362051248826192,0.00506629115938475
1,0.010927772810806247,-0.24877760223390571,-0.18780440495664513,0.26027941323919923,-0.06049948583630565,-0.028086793337201304,0.15522105447151213,-0.05359024251893175,-0.03193810853877249,-0.20141080071256595,-0.009380094462498132,-0.04560941810702814,0.04236028349422499,-0.07293561613656437,-0.04830893971483152,0.31036614590166633,0.04528512424920975,-0.1598993850963869,-0.12675807503746273,-0.17127794057070572,0.29291114181593775,-0.13606558657116852,-0.05149797782476686,0.0010932293640100294,-0.25152110530386695,-0.07406804307994294,-0.05328572079591059,0.11186383301681624,-0.07725308875460887,0.04198872289358554,0.03844859998552323,-0.0856106761776484,0.009115593972844107,0.16612235566925806,0.09504240469181449,0.27453083728704414,-0.08680852013621237,0.10911658433020509,0.016907595586310692,-0.11081590755761064,-0.20316657774749203,-0.08555786430839217,-0.02726444594706889,-0.11388554059679828,0.07539767319484877,-0.11000244304762925,-0.32256285881192176,0.19519477555071738,-0.08311331282529309,-0.012826210535701587
2,0.14927068999921356,-0.1664589423617237,0.07741810110711142,-0.11690160204346763,-0.0063890837779693056,-0.017262862113474622,-0.0555793107853666,-0.2171056705239584,-0.15657152646324624,-0.14644451355714186,0.11708574518231225,-0.09328151895498824,0.09545182265384197,0.18190260655659551,0.03069146405129879,0.04834626114140481,0.2314017546698768,-0.010441539531566168,-0.16405736529671616,0.020895239310820494,0.06488468601203322,-0.10958173526629764,0.05530345704470109,0.1113078628178978,0.1312849325505994,0.35496627928485347,0.04139958382406675,-0.04938298744202241,0.16106261641973235,0.10464808352723302,0.0525266277799627,0.2311280921300004,-0.17112697406501315,-0.3843675353413405,0.08823663722903104,-0.1409509064183296,-0.019064259114357218,-0.04292370730587016,0.0905875910247869,-0.05941470789458089,0.011132461909703767,-0.0919393227983554,-0.051032901910112644,0.021931542081125327,-0.12564448318048882,0.1995588383500053,-0.11990839195749907,0.3200713509825663,-0.06906930725905454,0.07292789474319421
3,0.1808150950186527,-0.049501902041311226,-0.04290412570259615,0.1327102340354906,0.0031783209315115607,0.1209086884173196,0.19018411964302645,0.05790929002890071,0.023078745064768466,0.05520760892007362,-0.06903943805037888,-0.07312676484366434,-0.009040201498009286,0.08423819769920508,-0.1958726697015457,-0.15693918162815187,-0.06958611672608009,0.00684039333794664,0.10509791161087505,0.14472719844908175,0.08673764319204906,-0.12781044473859976,0.07029206643296464,-0.11942984588613668,0.06722466919112129,0.04803612884087801,-0.0337719711647013,-0.08753990038523905,0.04912241445319197,-0.13652557361255732,0.046967927375414296,0.2809885162044046,0.33070403339581234,-0.11173375879041654,-0.019419048152809974,0.02369860193215884,0.16926203542133955,0.05001044434242106,-0.14314747671182054,-0.06593932535737211,-0.315560571942981,0.021638958846914583,-0.29186594611131833,-0.1976763026231639,0.14175206475288452,0.04672979852206621,0.22808826131221793,0.12859243498787287,0.017475341977112892,-0.3396545984483173
4,0.15514958680647778,-0.07299541913714659,-0.15482536087554702,-0.12653765236959852,0.12582984806803546,-0.11649234360074015,-0.24100091485180253,-0.09517750106051083,-0.3324604070795923,0.09213739858858908,-0.009973854199130931,-0.035580017469538934,0.009476792130367416,-0.07303938135081499,0.13071605643158776,0.011745588086124541,0.03280581014216702,-0.1546291198720192,0.2677485981632126,-0.07633427912720767,0.09085126654456825,0.03564064517507297,-0.05363951747945113,0.14668602905180678,0.010398109376388671,-0.20146849030549832,-0.08287530061115454,-0.04629529064751276,0.18663991395679388,0.19563420403022783,-0.2383072327185001,0.005945877803292668,-0.09723838022943714,0.020085099710805993,-0.06874714123706245,-0.012399339746561934,-0.1456584701114789,-0.07267918032460674,-0.11064923655255685,0.22138556673534537,0.005414918454581016,-0.05029401654126272,-0.07971822578062242,-0.4596723921871465,-0.05895675731356112,-0.09158516027207204,0.1191758532021419,-0.026420768684445543,-0.06841441006792191,-0.14431620303615184
5,-0.1349040649083356,-0.12656923256483796,0.15824124679289908,0.1573210263516139,0.15174332681051003,-0.19355335925726203,0.03608204971255982,0.24306590840676406,0.052769153928501435,0.12482273018040205,-0.26025077261729856,0.1352282912659865,0.24530859779312628,0.024734008360085522,0.33731927258748,0.2088523168687917,-0.05132314309903446,-0.02316896975152362,0.16072031597615838,-0.04159236323644365,-0.09874899204955767,-0.23123179238855104,0.3781179587498483,-0.14764406371077515,0.08571869652936231,0.1580872347635629,0.14295518440600155,0.07886165011728487,0.08763697638162557,0.002293917033384059,0.06937256752257025,0.02966670843233495,-0.09069406581639003,0.011112693729047022,-0.06820786522694643,-0.17150508202845177,-0.21930061298477171,0.010526649057075519,-0.021565663905067523,-0.025482063202818872,-0.15644240729273448,0.002103664511543346,-0.021952014971029835,-0.006511223550238596,-0.05311513479266635,-0.10406945190997935,-0.035599181995776066,-0.04023007957632394,0.049824331731199316,-0.07545088289944168
6,0.167612554128471,-0.09690726167547885,-0.11735680747696374,-0.06904658261760152,-0.04687175535583737,0.0061812006022072775,0.10243794940298931,0.09776339363513875,0.13474920081657948,-0.24048071819818687,-0.11617734861163746,0.10803479478557,-0.012963494022633444,-0.02213303142520069,-0.19671376966379475,-0.19802643214703264,-0.2532178661534409,0.02708532627659889,0.030381055644193185,-0.0370855877445776,-0.1924667423370516,0.13805198543702166,-0.022646488796946355,-0.049866268901206275,0.09231602880212933,0.1026713293397936,0.23809448718611406,-0.12340063637223526,-0.16368080847784192,0.135236567448901,0.07487702823568548,-0.0622817318911219,-0.1352908354397712,-0.15299146365360847,0.1809504809287732,0.11233587696928815,-0.25130505762363675,-0.26307538375457135,0.22507881425573154,0.27910129486729646,-0.14899277916788703,-0.054996874963983956,0.0006462220262698704,-0.08392767201854229,0.017280054173457543,-0.28562113760100266,-0.006442644442055831,0.08692592668469777,-0.0206109645423942,-0.0015714461303253716
7,0.18133883644010326,0.04264090681531457,0.013900179155684499,-0.08120316837099804,0.014885202081600895,-0.08183293307962455,0.0778094967194537,0.05906258963320069,0.12574263984490594,-0.03748582443239071,0.020973337581731255,0.056397644150266164,-0.19238409955504415,0.5666836302569704,-0.19564318286476484,0.03950362836948031,0.03136873386355743,0.12722733446444925,-0.007644729363064936,-0.0001599142512056931,0.05524008358285918,-0.052413404644497674,0.22479585827012874,0.019961898996094633,-0.3463124161061143,0.14503403301635823,-0.15005022574825272,0.176592783395064,-0.007387120681964798,0.1099970394349687,-0.14408858668573074,0.10335052816642172,-0.004479287756541395,0.21474681471486795,-0.13163077083083655,0.06408234921953414,-0.08343315875189795,-0.09758758616460475,-0.04494745365135914,0.08861577813073221,0.006347984339196042,-0.07981311173995456,0.13059044798122188,-0.02711365121663515,-0.26215276388343617,-0.02919676847696443,0.10101458291045308,-0.114434160557276,-0.00044530372336580554,0.0028961904929121185
8,0.061437468297073805,0.17485660753621052,-0.04264204129142362,0.3846642466996623,0.4640376979756561,-0.06350424342864662,0.14020200086775725,-0.15372006497523796,-0.0744437610911757,0.2683223822988447,-0.07800978943133123,0.31000473745413865,-0.036993947776744786,-0.14290282613437205,-0.21348345186705103,-0.07097634246121601,0.09221376674830656,0.057486642189151664,-0.008684825840091767,-0.14817503034551638,0.008538684346373145,0.03431446956083894,-0.19093594339022527,-0.008857340260066774,-0.23707040535283552,0.16903194107017408,0.004782258762048955,0.057388132213354266,0.02711177493114475,0.06446774049180676,-0.029363904833207236,-0.0779089807734256,-0.06711317421834818,-0.3272862395488596,-0.09563323194651693,-0.024698666912484176,0.022696373016263427,0.007812282436490599,0.014475805144921708,0.011524850814565656,0.01430966750334056,-0.031031897777519274,0.04355191402205744,0.05454325253707312,-0.012979555247961913,-0.01468221777878505,0.021261491734378444,-0.011027939047328272,0.004809349757525663,0.015238206362383638
9,0.1815017635350439,0.07207094182654376,-0.02833934295297418,0.041257629601560944,0.10189434966654153,0.0067840067637377115,0.12445310735053805,0.09626072238034163,0.23810801376850188,-0.012918146947269584,-0.08760722820315801,0.013782341447615082,0.0951105628078882,-0.0484018898080969,0.09560264081691026,0.017117544372837173,0.05832608662373389,0.0626243851675879,0.004172713668228505,0.016545405732721143,0.038180703690909326,-0.06800891776732766,0.08566154196613437,-0.0221276885159965,0.0078369269831593,-0.06366239845602986,-0.03557178485110576,0.040790109541638225,-0.04943319529023176,-0.22302928413734815,0.03971748067246145,0.1269308306614164,-0.044197648125306424,-0.06945340516552716,0.04316221726506216,0.2901583713037792,-0.12312594546658535,-0.02014139931869291,0.11542704984047007,0.24656887372907788,0.4779803800658224,0.14476474291330377,-0.14381115445313375,-0.2746400445897386,0.06315565530455126,0.40826693905925315,-0.19009561876118158,-0.07153673708882358,-0.013929180048977377,-0.003911707298892356
10,0.17722829689938274,-0.0649611999932284,-0.0983830338298829,0.030373732566545446,-0.1170074561487837,-0.08183387411949426,-0.0011611464845181234,-0.11199446835200541,0.11509117154343476,0.07173143667192643,0.0022256588846576732,-0.03197930997142468,-0.17624660574922413,-0.054743256639310886,-0.03240153518419971,0.07387786676374913,0.045894978489499985,-0.1453942132060794,-0.07222085854164943,0.13960640225841028,0.11874719668367062,-0.054357853418698115,-0.05618474301465416,0.17626389623019548,0.009435738501067529,0.2606523977464213,0.07197570997162489,-0.21917292767875782,0.14950573842060047,0.01235216729551776,0.4644361484626249,-0.24667404226417902,0.052518883070623384,0.08023883438159159,-0.0540628720945446,-0.0923305216241361,-0.2808339658191409,-0.008663165175364895,-0.2063373081085048,-0.003012225397677748,0.1416641109338037,0.06369384399736246,0.18963880713435702,0.025262287010646596,0.08957082676525438,0.03356693176885204,0.06996464263933506,-0.2119073526557829,0.021876390793169283,-0.2810549207240087
11,0.17786689209461923,0.0741768791022592,0.05132630427494119,0.09444091584734997,0.05838034749855262,-0.10817688083602015,-0.11328481767042994,0.05724066008490636,0.08787760522582944,0.00301140069865447,0.12373049264409153,0.016644724269874255,-0.1422970963767257,-0.05825152905181553,-0.1443784770752179,0.21816995538245992,-0.06374949364338738,-0.3261001464783494,0.18580398049501012,-0.004052986855857704,-0.06539419701672237,-0.06590899782148567,0.11426317707608352,0.13293763080457663,-0.007753505520035222,0.08736848422917873,0.32985462026621726,-0.34782284975409766,-0.06755214664915712,-0.18101986542324242,-0.20242212361908976,-0.0673424884326654,-0.15633740260235285,0.13146715298180459,0.0326369759563801,0.11123685530509846,0.2522989800350783,0.04747102049473621,-0.03218827353396662,-0.0007403449772653947,-0.003282532390878302,-0.052566129825699116,-0.25794711536506815,0.18074312773097373,-0.22473621000744154,0.07895893143798138,0.005373868199353896,-0.005524951636936579,-0.1286156338287151,0.05139627589669418
12,0.08247913665480933,0.15764064391269164,-0.27345123114226244,0.07148214169520715,-0.1778060745210232,-0.07596895020096574,0.17603035368869027,-0.205748971828665,-0.10690655982213572,0.2035711415432525,0.023414146438766503,-0.009703094255120122,0.0014790952581419567,0.18618268277646655,0.14829348802076592,-0.08882195035829786,-0.09457743124185844,-0.2145653721027748,0.12279318743951718,0.20434466081747277,-0.2241706182896096,-0.04650349950537829,0.04185348246756254,0.08355869873790124,-0.0014374400299383802,-0.041267299469913504,0.006749544546965274,0.2044723500252218,-0.24724928053251904,0.24329788678547928,-0.050142354844873165,-0.03268677671077443,0.0969487595656973,-0.022057806223409398,-0.02472311154599719,-0.15550398352970354,-0.02653629526815595,-0.16569826413963606,-0.03613559450711166,-0.03783843528099163,0.044514671041833,0.08440941528899094,-0.25614824758020505,0.18159200733835837,0.09289479975784429,0.052055245986077976,-0.3605774297748934,-0.015648333614522687,-0.03985976040814617,-0.052938414883226155
13,0.13362086570896164,-0.07237419658483593,0.2151932437247199,0.22728060933595726,-0.03287813572279647,-0.06826684011356347,-0.22654109345216167,0.07139917827986023,0.06291048922775246,0.25403576676212775,0.3579422757033407,-0.04279120177355272,-0.23895844907754554,-0.05547563289889784,0.082553920822368,-0.21268466174585324,-0.23985338026724595,0.016409527835910348,-0.02391657208410597,0.10624125020644878,0.09317319904571772,-0.016967696943393694,0.1981780333489448,-0.011367233817108588,-0.034513047869621734,-0.14253115129930966,-0.16259290082200506,0.19152416453877089,0.12100497086852655,-0.11017499367281892,0.04792173615788371,-0.02584754401183345,-0.10052814026310451,-0.19045141881083688,0.4024252311534768,0.09433733546138327,-0.09111136462977099,-0.04861428531432634,-0.06312956516561494,-0.04568323521690738,-0.06435049646489391,0.00450914992125212,0.06441759231120621,0.02053662817978795,-0.062221737404583276,-0.09707994550883746,-0.11101153532862006,0.014097208304742332,-0.07145885954166976,-0.009505550753291512
14,-0.09860039893911521,0.014620974785714162,-0.2129749718113476,-0.13821798673989086,0.12812629638016315,-0.48250168570908114,0.22742529622997326,0.4347394141512954,-0.0003996655020919683,0.011948016939499886,0.31870908306595114,-0.332165684216139,0.06066843853605965,-0.13144529558783505,-0.11188140473493155,-0.10749459492434327,0.1706557460062962,0.00675334446374331,-0.13643321559164498,0.14436175505659143,-0.1649200461320068,-0.011346076060803989,-0.11656834239122855,-0.05507709718828254,-0.132793569241336,-0.0005040784209983442,0.04000182306343011,0.017911919863327987,0.11596564159548577,-0.03380754970804425,-0.054490846222022056,-0.029003146480584857,-0.04645813398702028,-0.028839411929785393,-0.058620514247179,-0.07578195896607261,-0.055739949969238305,0.03397770791035448,0.026451095627683694,-0.02317942436986676,-0.039678213503186066,-0.00560417042286908,-0.023530240789590373,-0.02018777545798305,-0.02333912977098469,0.009639404707513122,-0.02949587424184703,0.04171320348331805,-0.0006190750946403785,-0.06753846806121754
15,0.1820828981252067,-0.005217667623132667,0.07805226523407939,-0.12815172097569721,0.035363298959424964,0.008350970210956944,0.11251952535286028,-0.025941290628746883,-0.12369281819385025,0.0471103077598349,0.24202162780951508,0.013886361443068164,-0.12406082458421114,-0.009899859438748002,0.08359339340643064,0.10325255801426231,0.07098269067567871,0.08451572026695513,0.23949094673614768,-0.13969449105540835,-0.01359539851177951,-0.07762895070427234,0.02092443342424957,0.1101160976400245,-0.0767641275002745,0.16215200525878534,0.19368162322874405,0.04477272907355024,-0.2240879060290871,-0.3163560306923976,-0.1151677869885613,0.01963067390720715,0.13941714233141264,0.050108097329177884,0.11711234645166621,-0.24712878172483133,0.0983319383144213,-0.030759445463485014,0.10656181312881818,0.0308479763308259,-0.01042862662631112,-0.03839486748914649,0.31540236780247305,-0.2059895391750884,0.3351489948844132,-0.0934187090500371,-0.1407936389090632,0.03210392454116997,0.266999681187957,0.02010552143661256
16,0.04062971395807435,-0.28995214529994556,0.04473702544212089,0.08090434458913423,-0.03504899531515232,-0.06430627811131624,0.09924588936177192,0.005176410632935288,0.23498879435543546,0.11748474839959307,-0.018063756583483352,-0.09523417173578883,0.19823587212476995,0.2581959866781321,-0.06372203656244181,0.06037498505459793,-0.12000059058269288,0.012205703325786419,0.39088324935144403,0.12109519983427874,0.20193624686133788,0.05884206965980852,-0.5102272010807942,-0.014893073847526642,0.19759151992342514,0.04143705030889316,0.08718239057867762,0.22480465754266266,0.157028943343819,-0.08874288312371237,-0.12021180006978074,-0.08882385773782535,-0.047754277569804916,-0.003490341249083147,0.0122473792580284,-0.037741370648463606,0.019370069936817388,-0.010117429647402055,0.05150217084710829,-0.044505743113265224,0.07422217219832207,-0.0007794263118628348,0.06931734087271858,0.07223360397405645,-0.009221653842293948,0.007442935765181267,0.04399253856356506,-0.028708831092495883,-0.13727959184314212,0.10760682980202185
17,0.15018755295513786,-0.13925466106696902,0.11919843857624343,-0.0779849027411554,-0.016948946377996273,0.16994996311769658,0.108666196275672,0.21374274109096475,-0.1938121006225247,-0.016364345196221132,0.06565058215998289,0.1172993791578486,-0.025770619227840297,0.09539272857211495,-0.10066018385682711,-0.1549657770570716,0.04112526216224571,-0.14842930305753174,-0.0860802110487114,-0.3272560439437611,-0.22837785391983817,-0.2645342281018956,-0.03694139789616424,0.10636397029053683,0.14814894186636876,-0.07010905939868917,0.010178206371115292,0.3332912711799522,-0.01991581619187263,-0.039249141046892706,0.22144071569084647,-0.3917454604416575,-0.05703947887257724,0.03002949789813658,-0.07772857285293375,-0.041814223295352206,0.13505468009919094,0.07867176642959023,-0.048030007649996924,0.020118169362292024,0.014299382687548413,0.1548750576943277,-0.09158216787610604,-0.10934865345240939,-0.1136324698882783,0.09897972953870081,0.11680210291847616,0.06364742126632246,-0.10713091420775671,0.015996654503832492
18,0.16095897943865975,-0.07990617284435216,0.1696361341650279,0.034745434094134914,0.1518723710047278,-0.0018644390555733316,0.03756177292922986,0.11041135486039519,-0.1063991809951879,0.126342238659496,-0.10814437917820476,-0.2063363962373099,-0.041406205564242946,-0.044710085950838724,0.16108497647547992,0.007723439353516824,-0.08685265643646352,-0.16148900022373158,-0.04466882066653646,0.048186292028277844,-0.0029849690593469454,-0.10606961885683666,-0.21193937393095755,0.01565752568694896,-0.21313357690493143,-0.10855544516533312,0.010841560874660231,-0.13854648787832138,-0.1741589385441019,0.087944657127724,0.3603194087474428,0.35348683318621477,0.2293483962807222,0.0747430061929996,-0.03176930275860656,-0.09957668077506879,0.06426955655835861,-0.09801273244629219,0.10326740400068288,0.07377760706885106,0.09447418776240289,0.07495972650484864,0.06252942417586625,-0.011138909396633595,-0.1900933054298941,-0.1722598173130347,0.05826987669174228,0.02663148206883607,-0.16440453172401978,0.33401758008375376
19,0.11867004272821916,0.01817976980191995,0.2913854231662196,-0.06729169785793199,-0.1465859791926629,-0.17587528664816682,-0.16775779070241498,0.10206695719927819,-0.05030841970654404,-0.19173665700843023,-0.1679446269702634,0.08143144270600884,0.004176131771330735,-0.06456665040512716,-0.08648133527149672,-0.05556458725577338,-0.020426635425973397,-0.26380273979956925,-0.007037940445833695,0.14388140802860472,0.14525879105264464,0.14228728848505315,-0.02586363056517193,0.05581894807653693,-0.12437345548238969,-0.08542791624013889,-0.08430552476583268,0.1807247891979899,-0.1937838689420239,-0.27712357847586855,-0.039397134916908605,0.0550508480257863,-0.10837246172389514,-0.23955705504264552,-0.4631404511082153,-0.028421431186588467,-0.09032936897741271,-0.0024576881284503575,-0.04149735467785792,-0.004602278349233932,0.050994295679727075,0.02689466644695093,0.025525950220746083,0.12734893739640862,0.11009299217898476,-0.12325789030049944,-0.0665663687209138,0.16189360856015447,0.025965366796910208,-0.16050790995454253
20,0.15442982999212368,0.04174193693376836,-0.05138214527744631,0.21849072310975293,-0.24466529975966825,-0.0807029604075491,-0.42575056605830797,0.16583480354633376,0.1834768410395804,0.1461438099856586,-0.05595801026361402,-0.03406057565936674,0.1868394743853406,0.11249029418799333,0.04601276047871562,-0.0871930640830006,-0.13030969726550698,0.12331670968113748,-0.363425805350136,-0.21540483968830668,0.00029921186377407323,-0.08096096279903173,-0.1870849224908134,0.04835298754511011,-0.11540446735586478,0.15088102857301414,0.09077398923139757,-0.09548911539005489,-0.09143134350956844,0.08133069457965847,-0.2155090609604149,-0.06046897297236632,0.09934960260259179,0.036767181722308945,-0.02365187363300564,-0.22032331952262307,-0.006846501609784392,0.10151383169107134,0.0438654027178132,-0.05337829087647607,0.08550039963353998,0.005175863622711683,-0.1599764310007584,-0.17663895622430664,0.09698402484668277,-0.0169594970537495,0.015945304910450736,0.04630276769831098,0.08597125051235652,0.012561139715616745
21,0.18625024091081,-0.03382024710443409,-0.015508670632970187,-0.13807095322074742,0.06149201668092905,0.030715383743669902,0.1336320514066904,0.0638415764956606,0.007405910665368313,-0.08499835946680769,-0.029388828980449904,0.07684971348683835,0.060062810216634704,0.04777910449498906,-0.0037543460101335437,0.05060570169899148,-0.01585804464226383,0.15100614967318288,-0.062115062033681744,-0.020213413390121733,-0.024738307014024245,0.15429181735172182,0.0026961604144320373,-0.13122651300297491,0.05305182017159548,0.005828590919061677,0.08502010769932455,-0.07341919563753031,-2.39672701744118e-07,0.07301773854122637,-0.03895655264964853,0.09491041327824737,-0.11686308493104142,-0.10056685363066534,0.09757297840977773,-0.029162658997226965,0.1705895922548808,0.21521408929510066,-0.5648166526280393,-0.15927823455207682,0.248394567444161,0.21296880279772368,-0.006448431306151109,-0.08359633473651053,-0.03921215128644397,-0.385493783372166,-0.2551602638661714,-0.07006974275847891,-0.08482214066030046,0.003507996179459879
22,0.15348754795321998,-0.0010506867286402546,0.0624306738651879,-0.3021248806417544,-0.021343097941390433,-0.29445642320954674,-0.0008139211298479035,-0.3273956232701728,0.19999415213675786,0.22397837416249003,0.06410375123285908,-0.038995894216054705,0.16573101220476508,-0.09578324097521017,0.002318328482779448,-0.1623168804386922,0.11785657668035766,-0.10879484890350849,0.0003476398656404412,-0.30695712946254033,0.21733193864221892,0.13407380824972182,0.1493078274026842,-0.4046246296279158,0.026709562571442032,-0.034335884016726693,0.15432594847689268,0.08519738154489198,-0.1358947334487049,0.04222675235898129,0.09958175091076847,-0.1016782741736644,0.1913549666169265,0.047381366896869115,-0.009098078992101358,0.07605645415627493,0.00654913638019572,0.01242956466536061,-0.04043111205130443,0.014999543181666818,-0.0403963517969278,-0.052011456215985574,-0.040972229004003796,0.05299905393064969,-0.11476819915135242,0.03841064918169149,0.07039151736186973,0.08127773086501035,0.022821754204927,0.033802445448497836
23,0.1624169390590957,0.11832912575897646,0.09403692826687687,0.0055654572865367945,0.08786642135833658,-0.18401991852582658,-0.07567324245231846,0.010169285204900165,0.09080090293825097,-0.2577673663074802,0.006596774985258228,0.04639077689934022,-0.07337457098228083,-0.14172909950562962,0.1114839806201916,0.3308067541576917,0.05137942929589576,-0.1514629288949357,-0.14917318422801112,0.11279207801347083,-0.07803522648541504,0.0780064022335725,-0.18074449708224158,0.0033379655792901645,0.1387219347286681,0.16168038369263932,-0.07857729515869578,0.38289224792009907,-0.0856282623202846,0.16653634980638643,-0.034732404264406394,0.07066752344731538,0.10291677636356569,-0.04696148440981856,0.24597101095721008,0.06704614000162964,0.08643588531439371,-0.07791321067762844,-0.12416761218564648,0.05976815379024996,-0.16110384048891785,0.08287985235720453,-0.1286495683200606,-0.027923240990991215,0.055252564390686654,0.0503034353555045,0.2552533613507942,-0.2199671381405824,0.21941072294011407,0.08080022469961992
